Bios Serial Number	User	Name	Os Name	Asset Notes	Last Inventory	Cs Manufacturer	Cs Model	Last User	Warranty Start	Warranty End	Assigned To	Function	Floor	Room
C02PX302FVH5	kscrowe	QST-ML-0211	Mac OS X 10.11.5 (x86_64)	556	5/28/2016 16:24	"Apple, Inc."	"MacBookPro12,1"		6/25/2015 0:00	6/24/2018 0:00	kscrowe	Secondary		556
MJ02PXKS	hartman1	QST-WD-0226	Microsoft Windows 7 Enterprise x64	515 D	5/28/2016 19:24	LENOVO	10A6S25900	AD\hartman1	6/29/2015 0:00	6/28/2019 0:00	hartman1	Primary		515 D
R90GH5GM	asodano	QST-WL-0216	Microsoft Windows 7 Enterprise x64	570	5/28/2016 16:46	LENOVO	20BTS2BL00	AD\asodano	7/10/2015 0:00	7/9/2019 0:00	asodano	Secondary		570
R90J7KP8	kgbiddle	QST-WL-0250	Microsoft Windows 7 Enterprise x64	647A	5/28/2016 10:53	LENOVO	20BFS4EA00	AD\kgbiddle	12/8/2015 0:00	12/7/2019 0:00	kgbiddle	Secondary		647A
C02RF0SHGFWN	lbaird	qst-ml-0225	Mac OS X 10.11.4 (x86_64)	502A	5/27/2016 14:09	"Apple, Inc."	"MacBookAir7,1"		4/7/2016 0:00	4/6/2019 0:00	lbaird	Primary		502A
C02RD019GG7J	kscrowe	QST-MD-0118	Mac OS X 10.11.4 (x86_64)	556	5/27/2016 11:16	"Apple, Inc."	"iMac17,1"		4/21/2016 0:00	4/20/2019 0:00	kscrowe	Primary		556
MJ03TMQX	istds-admin	QST-WD-0295	Microsoft Windows 10 Enterprise x64	571	5/28/2016 19:08	LENOVO	10FCS05H00	.\istds-admin	11/30/-001 00:00:00	11/30/-001 00:00:00	yjc256	Primary		571
W80344H8DB6	somahony	SMG658AMAC-1	Mac OS X 10.10.5 (x86_64)		5/6/2016 11:48	"Apple, Inc."	"iMac11,3"		11/4/2010 0:00	11/3/2013 0:00	somahony	Secondary		
C02KX0D1F8J5	somahony	QST-MD-0103	Mac OS X 10.9.5 (x86_64)	647	5/28/2016 18:00	"Apple, Inc."	"iMac14,2"		2/26/2014 0:00	2/25/2017 0:00	somahony	Primary		647
R90GP2BL	jalipuma	QST-WL-0232	Microsoft Windows 7 Enterprise x64	"143 Bay State Rd, Room 502"	5/27/2016 17:40	LENOVO	20BTS2BL00	AD\jalipuma	7/23/2015 0:00	7/22/2019 0:00	jalipuma	Primary		"143 Bay State Rd, Room 502"
C02R906GGG7N	kfab	QST-MD-0117	Mac OS X 10.11.5 (x86_64)	651A	5/28/2016 18:46	"Apple, Inc."	"iMac17,1"		4/6/2016 0:00	4/5/2019 0:00	kfab	Primary		651A
MJ761YA	emsull	QST-WD-0248	Microsoft Windows 7 Enterprise x64	120	5/19/2016 0:17	LENOVO	36901K3	AD\emsull	5/25/2013 0:00	5/14/2017 0:00	emsull	Primary		120
MJPBXNC	rsharit	QST-WD-0286	Microsoft Windows 7 Enterprise x64	1st floor	5/26/2016 16:52	LENOVO	4524AY5	AD\rsharit	7/5/2012 0:00	6/25/2016 0:00	rsharit	Primary		1st floor
MJ19TZE	racheld2	QST-WD-0229	Microsoft Windows 7 Professional x64	124A	5/28/2016 18:38	LENOVO	3212BJ7	AD\racheld2	12/9/2013 0:00	11/28/2017 0:00	racheld2	Primary		124A
MJ19TYT	pcollins	QST-WD-0290	Microsoft Windows 7 Professional x64	1st	5/28/2016 18:57	LENOVO	3212BJ7	AD\pcollins	12/9/2013 0:00	11/28/2017 0:00	pcollins	Primary		1st
MJ19TZB	josephfs	QST-WD-0289	Microsoft Windows 7 Professional x64	123	5/28/2016 18:28	LENOVO	3212BJ7	AD\josephfs	12/9/2013 0:00	11/28/2017 0:00	josephfs	Primary		123
MJ19TYM	vschroed	QST-WD-0291	Microsoft Windows 7 Professional x64	124B	4/4/2016 0:53	LENOVO	3212BJ7	AD\vschroed	12/9/2013 0:00	11/28/2017 0:00	vschroed	Primary		124B
MJ19TYN	rgwebb	QST-WD-0292	Microsoft Windows 7 Professional x64	126	5/28/2016 18:58	LENOVO	3212BJ7	AD\rgwebb	12/9/2013 0:00	11/28/2017 0:00	pdion	Primary		126
MJ19TZD	atristan	QST-WD-0285	Microsoft Windows 7 Professional x64	118	5/28/2016 9:15	LENOVO	3212BJ7	AD\atristan	12/9/2013 0:00	11/28/2017 0:00	atristan	Primary		118
MJ19TYR	gbmann	QST-WD-0330	Microsoft Windows 7 Professional x64	122	5/28/2016 19:08	LENOVO	3212BJ7	AD\gbmann	12/9/2013 0:00	11/28/2017 0:00	gbmann	Primary		122
MJ19TZC	jmoutar	QST-WD-0253	Microsoft Windows 7 Professional x64	132	5/28/2016 18:54	LENOVO	3212BJ7	AD\jmoutar	11/29/2013 0:00	11/28/2017 0:00	kparry	Primary		132
MJYWCC0	bfinney	QST-WD-0242	Microsoft Windows 7 Enterprise x64	416B	5/28/2016 18:51	LENOVO	4524A61	AD\bfinney	7/10/2011 0:00	7/9/2015 0:00	bfinney	Primary		416B
MJDCPGR	nardizzi	QST-WD-0300	Microsoft Windows 7 Professional x64	416	5/28/2016 18:46	LENOVO	4524WED	AD\nardizzi	11/7/2011 0:00	10/27/2015 0:00	nardizzi	Primary		416
MJDCPGP	cwaldvog	QST-WD-0298	Microsoft Windows 7 Professional x64	416H	5/28/2016 19:06	LENOVO	4524WED	AD\cwaldvog	11/7/2011 0:00	10/27/2015 0:00	cwaldvog	Primary		416H
MJ53VB0	smgexec	QST-WD-0159	Microsoft Windows 7 Enterprise x64	416	5/28/2016 18:16	LENOVO	3237C64	AD\smgexec	10/2/2013 0:00	9/21/2017 0:00	jlehrich	Shared		416
MJ00LCNM	kyunker	QST-WD-0299	Microsoft Windows 7 Professional x64	416 H	4/8/2016 2:10	LENOVO	10A6A03RUS	AD\kyunker	4/4/2014 0:00	4/3/2018 0:00	kyunker	Primary		416 H
PF01B12L	pjacob	QST-WL-0245	Microsoft Windows 7 Enterprise x64	416 E	5/26/2016 1:16	LENOVO	20B7A05GUS	AD\pjacob	4/9/2014 0:00	4/8/2018 0:00	pjacob	Secondary		416 E
MJ006UD5	smgelcws	QST-WD-0207	Microsoft Windows 7 Enterprise x64	416S	5/10/2016 1:51	LENOVO	30A2A038US	AD\smgelcws	1/14/2014 0:00	1/13/2018 0:00	jlehrich	Shared		416S
MJ006KEH	smgelcws	QST-WD-0208	Microsoft Windows 7 Enterprise x64	416S	5/28/2016 19:21	LENOVO	30A2A038US	AD\smgelcws	1/9/2014 0:00	1/8/2018 0:00	jlehrich	Shared		416S
MJ01DGDC	kcc	QST-WD-0224	Microsoft Windows 7 Professional x64	416C	5/28/2016 18:54	LENOVO	10A6S07J00	AD\kcc	8/30/2014 0:00	8/29/2018 0:00	kcc	Primary		416C
C02M92BPF8J4	pjacob	SMG416EMAC-2	Mac OS X 10.9.5 (x86_64)	416E	5/28/2016 18:15	"Apple, Inc."	"iMac14,2"		3/20/2014 0:00	3/19/2017 0:00	pjacob	Primary		416E
MJ45F6D	smgelcws	QST-WD-0296	Microsoft Windows 7 Enterprise x64	416	5/28/2016 18:57	LENOVO	3212BJ7	AD\smgelcws	7/22/2013 0:00	7/21/2017 0:00	jlehrich	Shared		416
C02NXM6EFY11	smgelcws	QST-MD-0101	Mac OS X 10.10.5 (x86_64)	416E	5/28/2016 10:51	"Apple, Inc."	"iMac15,1"		6/10/2015 0:00	6/9/2018 0:00	pjacob	Shared		416E
PC06MHXZ	olsenm	QST-WL-0240	Microsoft Windows 7 Enterprise x64	416B	5/27/2016 15:16	LENOVO	20BWS2SS00	AD\olsenm	7/30/2015 0:00	7/29/2019 0:00	olsenm	Primary		416B
R90JAMM9	mjurgens	QST-WL-0255	Microsoft Windows 7 Enterprise x64	416A	5/27/2016 11:52	LENOVO	20BTS2BL00	AD\mjurgens	12/14/2015 0:00	12/13/2019 0:00	mjurgens	Primary		416A
MJ03VVL9	smgexec	QST-WD-0152	Microsoft Windows 10 Enterprise x64	416M	5/28/2016 18:49	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416M
MJ03VVLJ	smgexec	QST-WD-0151	Microsoft Windows 10 Enterprise x64	416L	5/28/2016 18:49	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416L
MJ03VVLF	smgexec	QST-WD-0150	Microsoft Windows 10 Enterprise x64	416 K	5/28/2016 18:53	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416 K
MJ03VVLB	smgexec	QST-WD-0153	Microsoft Windows 10 Enterprise x64	416N	5/28/2016 19:16	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416N
MJ03VVLC	smgexec	QST-WD-0154	Microsoft Windows 10 Enterprise x64	416 O	5/28/2016 19:24	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416 O
MJ03VVLE	smgexec	QST-WD-0155	Microsoft Windows 10 Enterprise x64	416 P	5/28/2016 19:24	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416 P
MJ03VVLA	smgexec	QST-WD-0157	Microsoft Windows 10 Enterprise x64	416 R	5/28/2016 18:49	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416 R
MJ03VVLH	smgexec	QST-WD-0156	Microsoft Windows 10 Enterprise x64	416Q	5/28/2016 18:37	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416Q
MJ03VVLD	smgexec	QST-WD-0158	Microsoft Windows 10 Enterprise x64	416T	5/28/2016 18:36	LENOVO	10FLS2JV00	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	jlehrich	Shared		416T
MJ00ERMM	lzelman	QST-WD-0216	Microsoft Windows 7 Professional x64	422E	5/28/2016 18:58	LENOVO	10A6A03RUS	AD\lzelman	3/4/2014 0:00	3/3/2018 0:00	lzelman	Primary		422E
MJ017GFB	mrisamin	QST-WD-0215	Microsoft Windows 7 Enterprise x64	422B	5/28/2016 18:49	LENOVO	10A6S07J00	AD\mrisamin	7/23/2014 0:00	7/22/2018 0:00	mrisamin	Primary		422B
MJ02L04Y	sharper	QST-WD-0213	Microsoft Windows 7 Enterprise x64	422C	4/8/2016 2:31	LENOVO	10A6S25900	AD\sharper	6/9/2015 0:00	6/8/2019 0:00	sharper	Primary		422C
MJ0280FV	reginaf	QST-WD-0304	Microsoft Windows 7 Enterprise x64	422D	4/5/2016 0:44	LENOVO	10A6S1J000	AD\reginaf	3/6/2015 0:00	3/5/2019 0:00	reginaf	Primary		422D
R9K4V1E	kylemac	SMG112ELT-4	Microsoft Windows 7 Professional x64	102D	5/27/2016 11:10	LENOVO	4291ZC3	AD\kylemac	12/5/2011 0:00	12/4/2015 0:00	kylemac	Primary		102D
R9WXH20	seanf49	SMG110CLT	Microsoft Windows 7 Enterprise x64	101D	5/26/2016 12:31	LENOVO	2324EB4	AD\seanf49	2/8/2013 0:00	1/29/2017 0:00	seanf49	Secondary		101D
MJ762AR	morganm	QST-WD-0276	Microsoft Windows 7 Professional x64	101D	4/29/2016 0:20	LENOVO	36901K3	AD\morganm	5/26/2013 0:00	5/15/2017 0:00	seanf49	Primary		101D
PF02TU4P	mfhowe	QST-WL-0218	Microsoft Windows 7 Enterprise x64	Room 102A	5/27/2016 17:52	LENOVO	20ARS0DM00	AD\mfhowe	7/21/2014 0:00	7/20/2018 0:00	mfhowe	Primary		Room 102A
MJ017FYP	abunnell	QST-WD-0274	Microsoft Windows 7 Enterprise x64	101G	5/27/2016 12:53	LENOVO	10A6S07J00	AD\abunnell	7/23/2014 0:00	7/22/2018 0:00	abunnell	Primary		101G
PF02UHUU	dubovik	SMG112ALT-1	Microsoft Windows 7 Enterprise x64	101E	5/27/2016 13:00	LENOVO	20ARS0DM00	AD\dubovik	7/21/2014 0:00	7/20/2018 0:00	dubovik	Primary		101E
MJ017FYL	nsanange	QST-WD-0272	Microsoft Windows 7 Enterprise x64	102	5/28/2016 18:48	LENOVO	10A6S07J00	AD\mba	7/23/2014 0:00	7/22/2018 0:00	mcsiegel	Shared		102
MJ017FYM	lmruano	QST-WD-0275	Microsoft Windows 7 Enterprise x64	101D	5/28/2016 19:04	LENOVO	10A6S07J00	AD\lmruano	7/23/2014 0:00	7/22/2018 0:00	lmruano	Primary		101D
MJ017FYN	crabidou	QST-WD-0273	Microsoft Windows 7 Enterprise x64	101F	5/28/2016 18:49	LENOVO	10A6S07J00	AD\crabidou	7/23/2014 0:00	7/22/2018 0:00	crabidou	Primary		101F
PC029NKR	jencohn	SMG110CLT-1	Microsoft Windows 7 Enterprise x64	102B	5/26/2016 15:43	LENOVO	20ARS0DM00	AD\jencohn	12/7/2014 0:00	12/6/2018 0:00	jencohn	Primary		102B
R90G4TVY	mcsiegel	QST-WL-0204	Microsoft Windows 7 Enterprise x64	101B	5/27/2016 13:06	LENOVO	20BTS2BL00	AD\mcsiegel	6/4/2015 0:00	6/3/2019 0:00	mcsiegel	Primary		101B
PC05NL6D	rjivani	QST-WL-0207	Microsoft Windows 7 Enterprise x64	102C	4/5/2016 0:41	LENOVO	20BWS2CS00	AD\rjivani	6/14/2015 0:00	6/13/2019 0:00	rjivani	Primary		102C
2UA8300Z1T	mlorello	QST-WD-0267	Microsoft Windows 7 Professional	119	5/28/2016 19:17	Hewlett-Packard	HP xw4600 Workstation	AD\mlorello	7/27/2008 0:00	8/2/2014 0:00	mlorello	Primary		119
MJTLDEW	keanew	QST-WD-0269	Microsoft Windows 7 Professional x64	119A	5/28/2016 19:20	LENOVO	3212AV7	AD\keanew	9/17/2012 0:00	9/7/2016 0:00	keanew	Primary		119A
MJTLDET	istds-admin	QST-WD-0263	Microsoft Windows 7 Professional x64	104E	3/28/2016 13:22	LENOVO	3212AV7	QST-WD-0263\istds-admin	9/17/2012 0:00	9/7/2016 0:00	emilyfl	Shared		104E
MJTLDEV	keanew	QST-WD-0270	Microsoft Windows 7 Professional x64	106C	5/28/2016 18:58	LENOVO	3212AV7	AD\keanew	9/17/2012 0:00	9/7/2016 0:00	kphillip	Shared		106C
MJTLDEP	nmmelton	QST-WD-0265	Microsoft Windows 7 Professional x64	126	4/8/2016 0:53	LENOVO	3212AV7	AD\nmmelton	9/17/2012 0:00	9/7/2016 0:00	nmmelton	Primary		126
2UA8291Q1J	sallyj	QST-WD-0262	Microsoft Windows 7 Enterprise x64	130	5/28/2016 19:12	Hewlett-Packard	HP xw4600 Workstation	AD\sallyj	7/23/2008 0:00	8/26/2013 0:00	sallyj	Primary		130
MJTMZGY	kpalance	QST-WD-0260	Microsoft Windows 7 Enterprise x64	115	5/28/2016 19:00	LENOVO	3212AV7	AD\kpalance	9/17/2012 0:00	9/7/2016 0:00	kphillip	Shared		115
MJZRBCX	kendrae	QST-WD-0266	Microsoft Windows 7 Professional x64	128	4/8/2016 2:23	LENOVO	3212BJ7	AD\kendrae	9/17/2012 0:00	9/7/2016 0:00	kendrae	Primary		128
MJTMZGW	bczar	QST-WD-0261	Microsoft Windows 7 Professional x64	124A	5/13/2016 13:18	LENOVO	3212AV7	AD\bczar	9/17/2012 0:00	9/7/2016 0:00	bczar	Primary		124A
MJTMZGZ	ginah	QST-WD-0251	Microsoft Windows 7 Professional x64	120	5/28/2016 19:23	LENOVO	3212AV7	AD\ginah	9/17/2012 0:00	9/7/2016 0:00	ginah	Primary		120
MJ57AD1	wjorns	QST-WD-0264	Microsoft Windows 7 Enterprise x64	124B	5/27/2016 12:28	LENOVO	3212BJ7	AD\wjorns	10/4/2013 0:00	9/23/2017 0:00	wjorns	Primary		124B
MJTLDER	cbmoody	QST-WD-0256	Microsoft Windows 7 Professional x64	132	4/8/2016 1:28	LENOVO	3212AV7	AD\cbmoody	9/8/2012 0:00	9/7/2016 0:00	cbmoody	Primary		132
MJ00ERML	questromgpows	QST-WD-0323	Microsoft Windows 7 Professional x64	104	4/5/2016 1:03	LENOVO	10A6A03RUS	AD\questromgpows	3/4/2014 0:00	3/3/2018 0:00	normanb	Shared		104
PC07QYP2	abello	QST-WL-0242	Microsoft Windows 7 Enterprise x64	104T	5/19/2016 0:18	LENOVO	20BWS2SS00	AD\abello	9/16/2015 0:00	9/15/2019 0:00	abello	Primary		104T
R90JL2X5	KPhillip	QST-WL-0258	Microsoft Windows 7 Enterprise x64	115B	5/27/2016 12:17	LENOVO	20BTS2BL00	AD\KPhillip	1/11/2016 0:00	1/10/2020 0:00	kphillip	Primary		115B
PC0BAJ3M	emilyfl	QST-WL-0263	Microsoft Windows 10 Enterprise x64	116	5/28/2016 14:47	LENOVO	20BWS2CS00	AD\emilyfl	3/18/2016 0:00	3/17/2020 0:00	emilyfl	Primary		116
PC0BAJ3N	mwyrodek	QST-WL-0264	Microsoft Windows 10 Enterprise x64	118	5/28/2016 18:29	LENOVO	20BWS2CS00	AD\mwyrodek	3/18/2016 0:00	3/17/2020 0:00	mwyrodek	Primary		118
R9FFN2A	wshpr	QST-BSR-WL-0101	Microsoft Windows 7 Enterprise x64	208	5/2/2016 17:11	LENOVO	4291G96	AD\wshpr	8/25/2011 0:00	8/24/2015 0:00	cmplayer	Secondary		208
MJXAAR8	cmplayer	QST-BSR-WD-0100	Microsoft Windows 7 Enterprise x64	53 Bay State Rd 2nd floor	5/28/2016 19:19	LENOVO	4524A61	AD\cmplayer	6/6/2011 0:00	6/15/2015 0:00	jhorwitt	Shared		53 Bay State Rd 2nd floor
MJPBXNV	tbwings	QST-BSR-WD-0101	Microsoft Windows 7 Enterprise x64	53 Bay State Rd 2nd floor	5/27/2016 13:12	LENOVO	4524AY5	AD\tbwings	6/26/2012 0:00	6/25/2016 0:00	jhorwitt	Shared		53 Bay State Rd 2nd floor
2UA05023JT	bdupee	SMG638A-1	Microsoft Windows 8.1 Enterprise x64	638A	4/21/2016 1:57	Hewlett-Packard	HP Z200 Workstation	AD\bdupee	12/21/2010 0:00	1/24/2016 0:00	bdupee	Test		638A
MJ761XT	conroyrm	QST-WD-0322	Microsoft Windows 7 Enterprise x64	630B	4/8/2016 2:10	LENOVO	36901K3	AD\conroyrm	5/25/2013 0:00	5/14/2017 0:00	conroyrm	Primary		630B
2UA05023JW	bdupee	SMG638A-7	Microsoft Windows 7 Professional x64	638A	4/21/2016 0:25	Hewlett-Packard	HP Z200 Workstation	AD\bdupee	12/21/2010 0:00	1/24/2016 0:00	bdupee	Primary		638A
2UA05023JX	arashid	SMG630F-3	Microsoft Windows 7 Professional x64	630F	5/28/2016 18:58	Hewlett-Packard	HP Z200 Workstation	AD\arashid	12/21/2010 0:00	1/24/2016 0:00	arashid	Secondary		630F
2UA05023JS	firefox	SMG630A-1	Microsoft Windows 10 Pro x64	630A	5/28/2016 18:39	Hewlett-Packard	HP Z200 Workstation	AD\firefox	12/21/2010 0:00	1/24/2016 0:00	firefox	Primary		630A
MJ46M24	qstla	QST-WD-0039	Microsoft Windows 10 Enterprise x64	333	5/28/2016 18:49	LENOVO	36901K3	AD\qstla	6/21/2013 0:00	6/10/2017 0:00	gdefronz	shared		333
PF02HMBZ	kesslerr	QST-WL-0261	Microsoft Windows 10 Enterprise x64	630C	5/20/2016 10:36	LENOVO	20AQCTO1WW	AD\kesslerr	11/30/-001 00:00:00	11/30/-001 00:00:00	kesslerr	Secondary		630C
MJ02WC6B	hannaway	QST-WD-0328	Microsoft Windows 7 Enterprise x64	630D	5/28/2016 19:10	LENOVO	10A6S25900	AD\hannaway	8/18/2015 0:00	8/17/2019 0:00	hannaway	Primary		630D
D25RD04DGG7V	jsivieri	QST-MD-0114	Mac OS X 10.11.5 (x86_64)	630F	5/28/2016 19:23	"Apple, Inc."	"iMac17,1"		3/16/2016 0:00	3/15/2019 0:00	arashid	Primary		630F
D25RJ0L0GG7V	mwilcke	QST-MD-0116	Mac OS X 10.11.5 (x86_64)	514A	5/27/2016 13:04	"Apple, Inc."	"iMac17,1"		4/8/2016 0:00	4/7/2019 0:00	mwilcke	Primary		514A
C02KK03WDNCV	adean	SMG508AMAC-1	Mac OS X 10.9.5 (x86_64)	510E	5/19/2016 17:43	"Apple, Inc."	"iMac13,2"		6/5/2013 0:00	6/4/2016 0:00	adean	Primary		510E
D25MX1RGF8JC	chilly	SMG510DMAC-3	Mac OS X 10.9.5 (x86_64)	510D	5/17/2016 11:03	"Apple, Inc."	"iMac14,2"		7/9/2014 0:00	7/8/2017 0:00	mmprice	Reserve		510D
MJ02STUV	susanley	QST-WD-0257	Microsoft Windows 7 Enterprise x64	510	4/6/2016 0:18	LENOVO	10A6S25900	AD\susanley	7/23/2015 0:00	7/22/2019 0:00	susanley	Primary		510
C02HN5R7DHJP	istds-admin	SMG514AMAC-1	Mac OS X 10.7.5 (x86_64)	514A	4/20/2016 17:25	"Apple, Inc."	"iMac12,2"		11/5/2012 0:00	11/4/2013 0:00	mwilcke	Secondary		514A
MJYWGX2	jdupee	SMG506D-1	Microsoft Windows 7 Professional x64	5th	5/28/2016 19:17	LENOVO	4524A61	AD\jdupee	7/2/2011 0:00	7/1/2015 0:00	jdupee	Primary		5th
MJYWGX0	kmgallag	QST-WD-0231	Microsoft Windows 7 Professional x64	502 D	5/28/2016 18:31	LENOVO	4524A61	AD\kmgallag	7/2/2011 0:00	7/1/2015 0:00	kmgallag	Primary		502 D
R95ETGA	kfreeman	SMG508BLT	Microsoft Windows 7 Professional x64	5th	12/31/2015 14:05	LENOVO	32492UU	AD\kfreeman	8/6/2011 0:00	8/5/2014 0:00	kfreeman	Primary		5th
MJ19TYW	sdeckard	SMG506C	Microsoft Windows 7 Enterprise x64	506C	5/27/2016 13:21	LENOVO	3212BJ7	AD\sdeckard	12/9/2013 0:00	11/28/2017 0:00	sdeckard	Primary		506C
H021602DEUG	hudsonc	QST-MD-0112	Mac OS X 10.9.5 (x86_64)	504B	5/28/2016 18:55	"Apple, Inc."	"MacPro5,1"		4/24/2012 0:00	4/23/2015 0:00	hudsonc	Primary		504B
C02N32T7G5RP	matychak	JPs MacBook Air	Mac OS X 10.11.4 (x86_64)	5th	5/25/2016 20:11	"Apple, Inc."	"MacBookAir6,2"		7/17/2014 0:00	7/16/2017 0:00	matychak	Secondary		5th
56368742953	sdavids2	QST-WL-0214	Microsoft Windows 8.1 Pro x64	5th	5/28/2016 6:07	Microsoft Corporation	Surface Pro 3	AD\sdavids2	10/17/2014 0:00	10/16/2016 0:00	sdavids2	Secondary		5th
R9WW5VG	sdavids2	SMG506GLT-1	Microsoft Windows 7 Enterprise x64	5	5/26/2016 15:45	LENOVO	2355BE3	AD\sdavids2	1/25/2013 0:00	1/24/2017 0:00	sdavids2	Primary		5
MJ01DGDE	telsey	QST-WD-0337	Microsoft Windows 7 Enterprise x64	504E	5/28/2016 19:12	LENOVO	10A6S07J00	AD\telsey	8/30/2014 0:00	8/29/2018 0:00	telsey	Primary		504E
MJ01DGDB	joellejf	QST-WD-0232	Microsoft Windows 7 Enterprise x64	502D	5/27/2016 14:59	LENOVO	10A6S07J00	AD\joellejf	8/30/2014 0:00	8/29/2018 0:00	joellejf	Primary		502D
R90FB7VH	kfreeman	QST-WL-0205	Microsoft Windows 7 Enterprise x64	205	5/27/2016 18:47	LENOVO	20A8S2PA00	AD\kfreeman	3/6/2015 0:00	3/5/2019 0:00	kfreeman	Secondary		205
MJ0280FU	mburrage	QST-WD-0230	Microsoft Windows 7 Enterprise x64	506 F	5/28/2016 18:51	LENOVO	10A6S1J000	AD\mburrage	3/6/2015 0:00	3/5/2019 0:00	mburrage	Primary		506 F
MJ02WC6A	megando	QST-WD-0324	Microsoft Windows 7 Enterprise x64	506E	5/28/2016 19:38	LENOVO	10A6S25900	AD\megando	8/18/2015 0:00	8/17/2019 0:00	megando	Primary		506E
PF008RN4	econcann	QST-WL-0247	Microsoft Windows 7 Enterprise x64	102	4/4/2016 14:50	LENOVO	20ARA05BUS	AD\econcann	12/12/2013 0:00	12/11/2017 0:00	esutliff	Primary		102
PC06C7G8	dorise	QST-WL-0223	Microsoft Windows 7 Enterprise x64	101 D	5/28/2016 18:40	LENOVO	20BWS2SS00	AD\dorise	7/15/2015 0:00	7/14/2019 0:00	dorise	Primary		101 D
PC06C7G9	seward	QST-WL-0226	Microsoft Windows 7 Enterprise x64	104P	5/28/2016 12:56	LENOVO	20BWS2SS00	AD\seward	7/15/2015 0:00	7/14/2019 0:00	seward	Primary		104P
PC06C7GJ	cyudin	QST-WL-0227	Microsoft Windows 7 Enterprise x64	104N	5/28/2016 18:41	LENOVO	20BWS2SS00	AD\cyudin	7/15/2015 0:00	7/14/2019 0:00	cyudin	Primary		104N
PC06C7GD	faithn	QST-WL-0225	Microsoft Windows 7 Enterprise x64	104A	5/6/2016 1:08	LENOVO	20BWS2SS00	AD\faithn	7/15/2015 0:00	7/14/2019 0:00	faithn	Primary		104A
PC06C7GF	kplescia	QST-WL-0228	Microsoft Windows 7 Enterprise x64	104C	5/27/2016 8:43	LENOVO	20BWS2SS00	AD\kplescia	7/15/2015 0:00	7/14/2019 0:00	kplescia	Primary		104C
PC06C7GB	linnane	QST-WL-0229	Microsoft Windows 7 Enterprise x64	104E	5/28/2016 18:31	LENOVO	20BWS2SS00	AD\linnane	7/15/2015 0:00	7/14/2019 0:00	linnane	Primary		104E
C02QDVR0FVH5	rreiser	qst-ml-0224	Mac OS X 10.10.5 (x86_64)	102A	4/14/2016 0:17	"Apple, Inc."	"MacBookPro12,1"		9/15/2015 0:00	9/14/2018 0:00	rreiser	Primary		102A
MJ02GHJW	jmcgill	QST-WD-0201	Microsoft Windows 7 Enterprise x64	522A	4/4/2016 0:56	LENOVO	10A6S1J000	AD\jmcgill	5/15/2015 0:00	5/14/2019 0:00	jmcgill	Primary		522A
R9NTA98	ksteir	QST-WL-0260	Microsoft Windows 7 Enterprise x64	551	4/8/2016 0:44	LENOVO	4174WK1	AD\ksteir	5/14/2012 0:00	5/23/2016 0:00	ksteir	Primary		551
MJ761ZP	wbachman	OUR-QST-212	Microsoft Windows 7 Professional x64	212	4/4/2016 0:47	LENOVO	36901K3	AD\wbachman	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		212
MJ761YZ	smgexec	QST-WD-0093	Microsoft Windows 7 Professional x64	406	5/28/2016 19:06	LENOVO	36901K3	AD\smgexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		406
MJ761ZX	lele	QST-WD-0087	Microsoft Windows 7 Professional x64	314	5/28/2016 19:16	LENOVO	36901K3	AD\lele	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		314
MJ762BT	smgexec	QST-WD-0100	Microsoft Windows 7 Professional x64	420	5/28/2016 19:08	LENOVO	36901K3	AD\smgexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		420
MJ762BR	smgexec	QST-WD-0097	Microsoft Windows 7 Professional x64	414	5/28/2016 19:16	LENOVO	36901K3	AD\cuddyk	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		414
MJ761ZR	smgexec	QST-WD-0096	Microsoft Windows 7 Professional x64	412	5/28/2016 18:44	LENOVO	36901K3	AD\smgexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		412
MJ762AH	phyll	OUR-HAR-228	Microsoft Windows 7 Professional x64	228	5/28/2016 19:11	LENOVO	36901K3	OUR-QST-228\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		228
